sample_id,label,group_id,wnid,class_name,image_path,split,paper_use,dataset_variant
imagenette160_train_004533,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_8699.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006337,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_33308.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008343,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_10036.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002411,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_16793.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001255,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_67668.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006403,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_25036.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006821,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_4545.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004774,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_16924.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003953,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_6388.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006157,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_3219.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004199,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_7846.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001935,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_646.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007272,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3705.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009464,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_4047.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009252,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3324.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001703,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_22146.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008846,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_10698.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001234,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_22956.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008786,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_9257.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002959,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_13603.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003724,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_8414.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007717,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/ILSVRC2012_val_00033397.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003309,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_10527.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009169,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_16733.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000753,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_3308.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006973,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_2696.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003131,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_9229.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002860,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_19208.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005467,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_53734.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000243,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_3739.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008783,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_12724.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002856,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14504.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002559,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_3749.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001709,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_23198.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003627,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/ILSVRC2012_val_00042375.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003911,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_30985.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007539,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_1464.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002635,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_16908.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002508,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_11785.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009428,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_403.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003053,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14507.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009347,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_10655.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004715,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_55804.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002240,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_13415.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005292,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_49083.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003243,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_19378.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003426,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_20494.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004169,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_7055.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008513,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_13463.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002009,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_16688.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005590,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_57417.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000333,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/ILSVRC2012_val_00047374.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008701,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_9289.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003203,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_547.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002312,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_10174.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004711,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_9674.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008148,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_7176.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006893,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_716.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007890,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_11957.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007214,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_5898.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003189,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_15469.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002002,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_13945.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002543,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/ILSVRC2012_val_00027785.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009380,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_16256.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008280,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/ILSVRC2012_val_00031964.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001378,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_10708.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000625,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_4876.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000250,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/ILSVRC2012_val_00047189.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007572,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_353.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004164,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_5314.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000339,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_11779.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002249,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_1519.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001215,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_17424.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002063,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_27173.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006224,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_3969.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005882,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_35713.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003579,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_16847.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001599,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_74308.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008003,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_8654.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007615,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_5156.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001949,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_7014.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002894,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_7944.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004869,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_14263.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004807,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_3314.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002733,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_21868.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005385,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_1106.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007495,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3806.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008215,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_20355.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003201,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_16544.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007157,217,1,n02102040,English springer,imagenette2-160/train/n02102040/ILSVRC2012_val_00008334.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009104,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_13783.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000367,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_6838.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004865,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_73549.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008532,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_4539.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000037,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_22539.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006974,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_5449.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005525,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_27455.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001345,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_12973.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009346,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_2019.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001001,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_936.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007798,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_4375.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005126,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_7878.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000881,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_10108.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002171,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/ILSVRC2012_val_00041057.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005748,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_38978.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001346,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_30243.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005810,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_50779.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006076,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_25689.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009303,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3095.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000030,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_13806.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005857,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_28595.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007112,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1057.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003748,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_6288.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001221,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_1446.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001806,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_9488.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004988,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_17754.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001553,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_1685.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002297,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_3.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003445,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_16116.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003906,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_28418.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005571,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_606.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009271,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_16559.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002109,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_31035.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009046,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_2563.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007684,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_26944.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003881,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_31715.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003273,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_13293.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002262,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_8006.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005773,566,5,n03394916,French horn,imagenette2-160/train/n03394916/ILSVRC2012_val_00038727.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002921,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_2814.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008025,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_7443.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003416,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_1985.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002842,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_20527.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003686,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_13034.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004145,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_13947.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004614,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_8013.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005580,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_27188.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001491,701,9,n03888257,parachute,imagenette2-160/train/n03888257/ILSVRC2012_val_00002508.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008633,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_6275.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005794,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_38555.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003164,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_29218.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000159,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_6213.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002644,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_7597.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003531,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/ILSVRC2012_val_00006909.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009237,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_7524.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005031,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_8989.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005596,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_86729.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001750,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_5599.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000315,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_10154.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002886,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_19388.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005226,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_966.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008568,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3915.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000817,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_16087.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002200,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_14107.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009335,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_4834.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007176,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_6625.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004427,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_3129.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004496,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_14489.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000134,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_3158.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007788,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_15599.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003241,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14969.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001011,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_6738.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008719,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_1993.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001495,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_11755.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001543,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_32247.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003800,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_12308.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004967,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_24726.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007606,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_12846.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006503,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_40683.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001669,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_12883.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005315,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_32056.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003970,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_6497.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002186,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_9065.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007035,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_774.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002032,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/ILSVRC2012_val_00006669.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001774,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_35434.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004038,0,0,n01440764,tench,imagenette2-160/train/n01440764/ILSVRC2012_val_00040833.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003964,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_13464.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004520,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_12925.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003747,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_7499.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006651,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_7328.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001003,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_34607.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002670,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_14354.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003668,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/ILSVRC2012_val_00017466.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009400,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_4058.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006514,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_54786.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000171,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_1218.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006704,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1457.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007563,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_26708.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003101,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_21747.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000614,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_14717.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003375,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_8394.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007721,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_4344.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009229,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3966.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003107,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_15085.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008450,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_11897.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009199,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_14165.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008398,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_6729.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008187,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_16477.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006804,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3496.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005972,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_34553.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005516,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_3308.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001854,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_7587.JPEG,train,False,imagenette2-160_proxy
