sample_id,label,group_id,image_path,wnid
1287,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_2070.JPEG,n03445777
1288,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_32391.JPEG,n03888257
1289,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_2110.JPEG,n02102040
1290,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_51161.JPEG,n03394916
1291,569,0,E:\CO\data\tasks\imagenette\val\n03417042\ILSVRC2012_val_00028190.JPEG,n03417042
1292,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_20962.JPEG,n03417042
1293,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_29722.JPEG,n03394916
1294,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_10631.JPEG,n03028079
1295,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_8390.JPEG,n03425413
1296,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_312.JPEG,n02102040
1297,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_5962.JPEG,n02979186
1298,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_3151.JPEG,n01440764
1299,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_20300.JPEG,n03888257
1300,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9102.JPEG,n03445777
1301,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_8641.JPEG,n03425413
1302,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4821.JPEG,n02102040
1303,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_25391.JPEG,n03028079
1304,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_7150.JPEG,n02102040
1305,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_40510.JPEG,n03028079
1306,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_32191.JPEG,n03000684
1307,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_5691.JPEG,n03417042
1308,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6052.JPEG,n03445777
1309,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_2060.JPEG,n03000684
1310,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_25090.JPEG,n01440764
1311,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8191.JPEG,n01440764
1312,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_38391.JPEG,n03888257
1313,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_11400.JPEG,n01440764
1314,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_14721.JPEG,n02979186
1315,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_9772.JPEG,n01440764
1316,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5901.JPEG,n03445777
1317,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1840.JPEG,n02102040
1318,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8852.JPEG,n01440764
1319,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_17782.JPEG,n01440764
1320,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_510.JPEG,n03888257
1321,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_40160.JPEG,n03394916
1322,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_15050.JPEG,n03425413
1323,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3012.JPEG,n02102040
1324,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8421.JPEG,n01440764
1325,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_2312.JPEG,n03445777
1326,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_9941.JPEG,n03417042
1327,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_7222.JPEG,n03000684
1328,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_51440.JPEG,n03394916
1329,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_36821.JPEG,n03028079
1330,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_24980.JPEG,n03417042
1331,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9771.JPEG,n03445777
1332,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_18371.JPEG,n03028079
1333,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_19720.JPEG,n03000684
1334,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5092.JPEG,n03445777
1335,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4390.JPEG,n03445777
1336,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_47271.JPEG,n03028079
1337,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_3560.JPEG,n01440764
1338,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_151.JPEG,n03028079
1339,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_172.JPEG,n01440764
1340,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_7620.JPEG,n03394916
1341,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_1421.JPEG,n03888257
1342,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_10401.JPEG,n03417042
1343,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_23440.JPEG,n03417042
1344,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_4001.JPEG,n02979186
1345,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_12921.JPEG,n03425413
1346,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_6240.JPEG,n02102040
1347,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_10862.JPEG,n03445777
1348,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_6082.JPEG,n02102040
1349,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_8552.JPEG,n03417042
1350,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_880.JPEG,n02102040
1351,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_26802.JPEG,n02979186
1352,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_26470.JPEG,n03425413
1353,491,0,E:\CO\data\tasks\imagenette\val\n03000684\ILSVRC2012_val_00029211.JPEG,n03000684
1354,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_5580.JPEG,n02102040
1355,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_8630.JPEG,n03417042
1356,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_27071.JPEG,n03394916
1357,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_1281.JPEG,n03445777
1358,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_7580.JPEG,n03445777
1359,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_13231.JPEG,n02979186
1360,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_811.JPEG,n02102040
1361,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6421.JPEG,n03445777
1362,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_7501.JPEG,n01440764
1363,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_6870.JPEG,n01440764
1364,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_8390.JPEG,n03425413
1365,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_11031.JPEG,n03417042
1366,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_21272.JPEG,n03394916
1367,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_711.JPEG,n03445777
1368,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9892.JPEG,n03445777
1369,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_36371.JPEG,n03888257
1370,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_19271.JPEG,n03425413
1371,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_142.JPEG,n02102040
1372,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_460.JPEG,n02102040
1373,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_17922.JPEG,n03028079
1374,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_40301.JPEG,n03394916
1375,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_9671.JPEG,n03888257
1376,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_28971.JPEG,n03394916
1377,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_16370.JPEG,n03417042
1378,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_20690.JPEG,n03425413
1379,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_10592.JPEG,n03445777
1380,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_14112.JPEG,n03445777
1381,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_76721.JPEG,n03888257
1382,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_15071.JPEG,n01440764
1383,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_68551.JPEG,n03394916
1384,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_5792.JPEG,n02979186
1385,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_116072.JPEG,n03028079
1386,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_10820.JPEG,n03000684
1387,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_7471.JPEG,n03425413
1388,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_6570.JPEG,n01440764
1389,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_7181.JPEG,n03445777
1390,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_8060.JPEG,n03394916
1391,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_30141.JPEG,n03000684
1392,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_68660.JPEG,n03888257
1393,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_14362.JPEG,n03445777
1394,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6101.JPEG,n03445777
1395,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_6830.JPEG,n03394916
1396,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_12491.JPEG,n03888257
1397,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_20210.JPEG,n03028079
1398,571,0,E:\CO\data\tasks\imagenette\val\n03425413\ILSVRC2012_val_00020951.JPEG,n03425413
1399,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_5641.JPEG,n02102040
1400,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_20160.JPEG,n02979186
1401,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_7521.JPEG,n03417042
1402,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8601.JPEG,n01440764
1403,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_5371.JPEG,n03417042
1404,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_7670.JPEG,n03417042
1405,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_33341.JPEG,n03394916
1406,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_750.JPEG,n03417042
1407,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_9662.JPEG,n03028079
1408,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_7991.JPEG,n03445777
1409,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_7982.JPEG,n03888257
1410,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_10402.JPEG,n03888257
1411,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_45101.JPEG,n03394916
1412,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_8192.JPEG,n03445777
1413,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_8660.JPEG,n03425413
1414,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_49081.JPEG,n03888257
1415,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_10621.JPEG,n03425413
1416,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_5120.JPEG,n02102040
1417,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_3182.JPEG,n02979186
1418,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14622.JPEG,n03425413
1419,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_32670.JPEG,n03888257
1420,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_29201.JPEG,n03888257
1421,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_15441.JPEG,n03000684
1422,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_32131.JPEG,n03028079
1423,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_55090.JPEG,n03888257
1424,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1160.JPEG,n02102040
1425,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_25542.JPEG,n03028079
1426,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_33012.JPEG,n03394916
1427,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9330.JPEG,n03445777
1428,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_19542.JPEG,n02979186
1429,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_21102.JPEG,n03417042
1430,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_1651.JPEG,n03417042
1431,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_5641.JPEG,n03000684
1432,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_58650.JPEG,n03028079
1433,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_11481.JPEG,n03445777
1434,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_27322.JPEG,n02979186
1435,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4352.JPEG,n03445777
1436,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_25712.JPEG,n03028079
1437,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_28881.JPEG,n03425413
1438,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_38702.JPEG,n03394916
1439,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_5910.JPEG,n03000684
1440,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_8861.JPEG,n03445777
1441,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_3700.JPEG,n03028079
1442,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_17100.JPEG,n03425413
1443,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_10621.JPEG,n03425413
1444,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8610.JPEG,n01440764
1445,571,0,E:\CO\data\tasks\imagenette\val\n03425413\ILSVRC2012_val_00007471.JPEG,n03425413
1446,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4942.JPEG,n01440764
1447,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_14181.JPEG,n03028079
1448,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_14531.JPEG,n03445777
1449,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5481.JPEG,n01440764
1450,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_9421.JPEG,n03425413
1451,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_16911.JPEG,n03425413
1452,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_3372.JPEG,n02979186
1453,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_23451.JPEG,n03425413
1454,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_13741.JPEG,n03425413
1455,497,0,E:\CO\data\tasks\imagenette\val\n03028079\ILSVRC2012_val_00023000.JPEG,n03028079
1456,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_10232.JPEG,n02979186
1457,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_36432.JPEG,n03394916
1458,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_10482.JPEG,n01440764
1459,0,0,E:\CO\data\tasks\imagenette\val\n01440764\ILSVRC2012_val_00046252.JPEG,n01440764
1460,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5240.JPEG,n03445777
1461,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_29942.JPEG,n03028079
1462,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_29142.JPEG,n03394916
1463,574,0,E:\CO\data\tasks\imagenette\val\n03445777\ILSVRC2012_val_00008161.JPEG,n03445777
1464,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_30141.JPEG,n03000684
1465,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_2340.JPEG,n03000684
1466,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_17511.JPEG,n03445777
1467,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1091.JPEG,n02102040
1468,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_2920.JPEG,n02102040
1469,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3162.JPEG,n02102040
1470,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_16400.JPEG,n03425413
1471,0,0,E:\CO\data\tasks\imagenette\val\n01440764\ILSVRC2012_val_00037861.JPEG,n01440764
1472,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_11102.JPEG,n03425413
1473,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_28881.JPEG,n03425413
1474,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_10092.JPEG,n03888257
1475,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_1211.JPEG,n03417042
1476,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_5331.JPEG,n03417042
1477,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_621.JPEG,n03888257
1478,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_2951.JPEG,n03028079
1479,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_1840.JPEG,n03417042
1480,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_45760.JPEG,n03394916
1481,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4562.JPEG,n01440764
1482,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_12362.JPEG,n01440764
1483,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8082.JPEG,n01440764
1484,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9330.JPEG,n03445777
1485,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_13251.JPEG,n03028079
1486,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1381.JPEG,n02979186
1487,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_25781.JPEG,n03394916
1488,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_7672.JPEG,n02979186
1489,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_8272.JPEG,n02102040
1490,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_10032.JPEG,n03028079
1491,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_9780.JPEG,n01440764
1492,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_69371.JPEG,n03888257
1493,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4062.JPEG,n03445777
1494,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_5841.JPEG,n03000684
1495,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_7632.JPEG,n01440764
1496,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_14002.JPEG,n03394916
1497,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_16312.JPEG,n03000684
1498,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_7000.JPEG,n03394916
1499,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_20562.JPEG,n03425413
1500,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_11901.JPEG,n03888257
1501,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_21361.JPEG,n03417042
1502,701,0,E:\CO\data\tasks\imagenette\val\n03888257\ILSVRC2012_val_00010460.JPEG,n03888257
1503,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_4580.JPEG,n03888257
1504,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_13250.JPEG,n02979186
1505,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_41791.JPEG,n03028079
1506,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_33942.JPEG,n03394916
1507,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_19451.JPEG,n03888257
1508,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_2350.JPEG,n03000684
1509,569,0,E:\CO\data\tasks\imagenette\val\n03417042\ILSVRC2012_val_00022172.JPEG,n03417042
1510,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_9131.JPEG,n02979186
1511,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_16422.JPEG,n02979186
1512,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_21862.JPEG,n03417042
1513,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_8202.JPEG,n03417042
1514,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_11590.JPEG,n01440764
1515,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_5781.JPEG,n02979186
1516,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_1790.JPEG,n03000684
1517,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_72272.JPEG,n03028079
1518,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_802.JPEG,n03000684
1519,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5091.JPEG,n01440764
1520,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_8202.JPEG,n03417042
1521,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_1082.JPEG,n03000684
1522,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_11861.JPEG,n02979186
1523,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_27252.JPEG,n02979186
1524,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_7292.JPEG,n03425413
1525,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_151.JPEG,n03028079
1526,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_3011.JPEG,n01440764
1527,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_3271.JPEG,n03000684
1528,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_6050.JPEG,n02102040
1529,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3221.JPEG,n02102040
1530,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1030.JPEG,n02102040
1531,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_2070.JPEG,n03445777
1532,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6441.JPEG,n03445777
1533,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_1011.JPEG,n03000684
1534,571,0,E:\CO\data\tasks\imagenette\val\n03425413\ILSVRC2012_val_00031412.JPEG,n03425413
1535,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_16491.JPEG,n03445777
1536,566,0,E:\CO\data\tasks\imagenette\val\n03394916\ILSVRC2012_val_00007921.JPEG,n03394916
1537,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6551.JPEG,n03445777
1538,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_18232.JPEG,n03417042
1539,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14411.JPEG,n03425413
1540,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_23742.JPEG,n03394916
1541,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1891.JPEG,n02979186
1542,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3681.JPEG,n02102040
1543,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_9511.JPEG,n03417042
1544,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_9062.JPEG,n03417042
1545,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_421.JPEG,n01440764
1546,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_18881.JPEG,n03000684
1547,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_5281.JPEG,n03888257
1548,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_280.JPEG,n02979186
1549,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_10792.JPEG,n01440764
1550,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4510.JPEG,n01440764
1551,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14411.JPEG,n03425413
1552,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_27662.JPEG,n03028079
1553,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_5910.JPEG,n03000684
1554,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_12972.JPEG,n01440764
1555,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_28830.JPEG,n03394916
1556,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_18412.JPEG,n03445777
1557,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_9442.JPEG,n01440764
1558,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_23802.JPEG,n03417042
1559,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_4090.JPEG,n02979186
1560,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_25150.JPEG,n03888257
1561,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_10120.JPEG,n01440764
1562,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_6780.JPEG,n03417042
1563,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3562.JPEG,n02102040
1564,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_6472.JPEG,n03417042
1565,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_15972.JPEG,n02979186
1566,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1782.JPEG,n02102040
1567,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1810.JPEG,n02979186
1568,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_9112.JPEG,n02979186
1569,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5222.JPEG,n03445777
