sample_id,label,group_id,image_path,wnid
682,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_12480.JPEG,n03445777
683,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_10350.JPEG,n03425413
684,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_1031.JPEG,n03000684
685,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6162.JPEG,n03445777
686,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_5980.JPEG,n02979186
687,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9000.JPEG,n03445777
688,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_10300.JPEG,n03417042
689,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_7392.JPEG,n02102040
690,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_7562.JPEG,n01440764
691,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_49041.JPEG,n03028079
692,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_27861.JPEG,n03417042
693,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_6642.JPEG,n01440764
694,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_46672.JPEG,n03394916
695,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_7931.JPEG,n02102040
696,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_22330.JPEG,n03888257
697,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_18181.JPEG,n03888257
698,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_14100.JPEG,n02979186
699,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_19020.JPEG,n03425413
700,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4960.JPEG,n02102040
701,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_15441.JPEG,n03000684
702,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_27060.JPEG,n03028079
703,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_27781.JPEG,n03028079
704,217,0,E:\CO\data\tasks\imagenette\val\n02102040\ILSVRC2012_val_00007032.JPEG,n02102040
705,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_9812.JPEG,n03888257
706,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_19830.JPEG,n03888257
707,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_6142.JPEG,n03000684
708,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_28062.JPEG,n03417042
709,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_24352.JPEG,n03425413
710,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_11171.JPEG,n03445777
711,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5462.JPEG,n03445777
712,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_12620.JPEG,n01440764
713,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_23421.JPEG,n03888257
714,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_5962.JPEG,n02979186
715,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_54480.JPEG,n03028079
716,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_32970.JPEG,n03888257
717,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_13100.JPEG,n03888257
718,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4980.JPEG,n01440764
719,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_15131.JPEG,n03445777
720,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_7320.JPEG,n03425413
721,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_17060.JPEG,n03425413
722,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4930.JPEG,n03445777
723,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_3952.JPEG,n03000684
724,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_24470.JPEG,n03888257
725,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_3952.JPEG,n03417042
726,0,0,E:\CO\data\tasks\imagenette\val\n01440764\ILSVRC2012_val_00021740.JPEG,n01440764
727,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_4320.JPEG,n03028079
728,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3992.JPEG,n03445777
729,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_5091.JPEG,n02102040
730,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_2681.JPEG,n03425413
731,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5382.JPEG,n03445777
732,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_1631.JPEG,n03425413
733,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9000.JPEG,n03445777
734,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_14232.JPEG,n03445777
735,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_54480.JPEG,n03028079
736,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_53551.JPEG,n03028079
737,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_32042.JPEG,n03888257
738,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_18360.JPEG,n03888257
739,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_4732.JPEG,n03888257
740,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_29722.JPEG,n03394916
741,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_16332.JPEG,n03445777
742,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_14502.JPEG,n03000684
743,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_3371.JPEG,n02979186
744,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_11091.JPEG,n03417042
745,701,0,E:\CO\data\tasks\imagenette\val\n03888257\ILSVRC2012_val_00024340.JPEG,n03888257
746,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5670.JPEG,n03445777
747,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_3142.JPEG,n03888257
748,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_51072.JPEG,n03028079
749,0,0,E:\CO\data\tasks\imagenette\val\n01440764\ILSVRC2012_val_00017700.JPEG,n01440764
750,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_22212.JPEG,n03888257
751,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_7991.JPEG,n03445777
752,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_18560.JPEG,n03888257
753,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_22500.JPEG,n03028079
754,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_11930.JPEG,n01440764
755,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_10040.JPEG,n03028079
756,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_4301.JPEG,n03394916
757,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_12101.JPEG,n02979186
758,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_17780.JPEG,n03394916
759,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5642.JPEG,n01440764
760,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_20730.JPEG,n02979186
761,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_13281.JPEG,n02979186
762,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_12672.JPEG,n03425413
763,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_11222.JPEG,n03417042
764,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_23680.JPEG,n03888257
765,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_200.JPEG,n01440764
766,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1632.JPEG,n02102040
767,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_72470.JPEG,n03028079
768,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_8162.JPEG,n03028079
769,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_4470.JPEG,n03417042
770,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_8901.JPEG,n03425413
771,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_14860.JPEG,n03028079
772,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_7360.JPEG,n03000684
773,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_45101.JPEG,n03394916
774,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4382.JPEG,n03445777
775,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_14362.JPEG,n03445777
776,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_671.JPEG,n02102040
777,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_5772.JPEG,n02979186
778,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_7091.JPEG,n03425413
779,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_3482.JPEG,n03417042
780,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_580.JPEG,n02102040
781,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14501.JPEG,n03425413
782,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_1932.JPEG,n03425413
783,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_5362.JPEG,n03417042
784,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_2222.JPEG,n03888257
785,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_2750.JPEG,n03028079
786,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_4401.JPEG,n03000684
787,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_3761.JPEG,n01440764
788,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_12641.JPEG,n03888257
789,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_76331.JPEG,n03888257
790,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_34051.JPEG,n03394916
791,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_911.JPEG,n02102040
792,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8852.JPEG,n01440764
793,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_14600.JPEG,n03000684
794,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_15930.JPEG,n03028079
795,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_5280.JPEG,n02979186
796,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_32272.JPEG,n03394916
797,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_29050.JPEG,n03888257
798,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4320.JPEG,n02102040
799,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_7091.JPEG,n03425413
800,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_4210.JPEG,n03000684
801,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_23192.JPEG,n03888257
802,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_2151.JPEG,n03394916
803,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_821.JPEG,n02102040
804,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_13601.JPEG,n03028079
805,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_7392.JPEG,n02102040
806,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_3441.JPEG,n03028079
807,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_9662.JPEG,n03028079
808,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_2961.JPEG,n02102040
809,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_461.JPEG,n03445777
810,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_12050.JPEG,n03417042
811,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_36772.JPEG,n03394916
812,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_9371.JPEG,n03888257
813,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_18932.JPEG,n03417042
814,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_880.JPEG,n03888257
815,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_6751.JPEG,n01440764
816,0,0,E:\CO\data\tasks\imagenette\val\n01440764\ILSVRC2012_val_00029930.JPEG,n01440764
817,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_28352.JPEG,n03888257
818,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4512.JPEG,n01440764
819,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_9132.JPEG,n03417042
820,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6201.JPEG,n03445777
821,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_32131.JPEG,n03028079
822,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_622.JPEG,n01440764
823,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_8661.JPEG,n03425413
824,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_2220.JPEG,n03000684
825,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_14771.JPEG,n01440764
826,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_18020.JPEG,n03000684
827,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_41871.JPEG,n03394916
828,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_7160.JPEG,n01440764
829,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_27231.JPEG,n03417042
830,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4972.JPEG,n02102040
831,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_6520.JPEG,n02979186
832,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3780.JPEG,n03445777
833,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_13161.JPEG,n01440764
834,571,0,E:\CO\data\tasks\imagenette\val\n03425413\ILSVRC2012_val_00001432.JPEG,n03425413
835,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_29012.JPEG,n03028079
836,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_30881.JPEG,n03394916
837,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_2642.JPEG,n02979186
838,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4520.JPEG,n03445777
839,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_6541.JPEG,n03888257
840,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4291.JPEG,n03445777
841,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_32.JPEG,n03000684
842,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3890.JPEG,n03445777
843,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1381.JPEG,n02979186
844,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_18242.JPEG,n03000684
845,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_23362.JPEG,n02979186
846,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_13971.JPEG,n03425413
847,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_8971.JPEG,n02979186
848,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14612.JPEG,n03425413
849,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_8151.JPEG,n03028079
850,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_7620.JPEG,n03394916
851,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_24502.JPEG,n01440764
852,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_48121.JPEG,n03394916
853,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_26252.JPEG,n03394916
854,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_46670.JPEG,n03394916
855,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_1922.JPEG,n03028079
856,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1030.JPEG,n02102040
857,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_15840.JPEG,n03888257
858,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_4462.JPEG,n03417042
859,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_27262.JPEG,n02979186
860,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_11611.JPEG,n03417042
861,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_1350.JPEG,n03028079
862,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_16192.JPEG,n01440764
863,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_16322.JPEG,n03394916
864,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_14600.JPEG,n03028079
865,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5680.JPEG,n01440764
866,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_23362.JPEG,n02979186
867,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_16280.JPEG,n03000684
868,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6421.JPEG,n03445777
869,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_13021.JPEG,n03028079
870,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_72470.JPEG,n03028079
871,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_20301.JPEG,n03425413
872,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_360.JPEG,n03445777
873,574,0,E:\CO\data\tasks\imagenette\val\n03445777\ILSVRC2012_val_00022792.JPEG,n03445777
874,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_43251.JPEG,n03394916
875,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_17082.JPEG,n03000684
876,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_51440.JPEG,n03394916
877,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_2742.JPEG,n01440764
878,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_26590.JPEG,n02979186
879,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5731.JPEG,n01440764
880,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3610.JPEG,n02102040
881,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_23510.JPEG,n03028079
882,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_10290.JPEG,n01440764
883,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_590.JPEG,n03000684
884,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_34011.JPEG,n03000684
885,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5901.JPEG,n03445777
886,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_36782.JPEG,n03394916
887,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_9572.JPEG,n01440764
888,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14891.JPEG,n03425413
889,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4681.JPEG,n01440764
890,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_26102.JPEG,n03417042
891,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_7392.JPEG,n02102040
892,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_1401.JPEG,n03445777
893,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_6831.JPEG,n01440764
894,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_580.JPEG,n02102040
895,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_7160.JPEG,n03417042
896,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_8132.JPEG,n03028079
897,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_15461.JPEG,n03028079
898,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_5690.JPEG,n03028079
899,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_30671.JPEG,n03394916
900,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_26390.JPEG,n03028079
901,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_18910.JPEG,n03425413
902,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_7472.JPEG,n03417042
903,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_11401.JPEG,n03028079
904,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_471.JPEG,n03445777
905,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_17162.JPEG,n03000684
906,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_35320.JPEG,n03394916
907,571,0,E:\CO\data\tasks\imagenette\val\n03425413\ILSVRC2012_val_00000732.JPEG,n03425413
908,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5901.JPEG,n03445777
909,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_8160.JPEG,n03888257
910,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4852.JPEG,n01440764
911,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_6480.JPEG,n03417042
912,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1542.JPEG,n02979186
913,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_4612.JPEG,n03028079
914,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_13080.JPEG,n03425413
915,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1222.JPEG,n02102040
916,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_9320.JPEG,n03028079
917,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_18472.JPEG,n02979186
918,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_11571.JPEG,n03394916
919,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_2960.JPEG,n03417042
920,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_17690.JPEG,n03028079
921,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_102.JPEG,n03028079
922,569,0,E:\CO\data\tasks\imagenette\val\n03417042\ILSVRC2012_val_00027150.JPEG,n03417042
923,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_4562.JPEG,n01440764
924,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_4130.JPEG,n03425413
925,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_12732.JPEG,n03028079
926,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_35692.JPEG,n03000684
927,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_10721.JPEG,n03445777
928,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_360.JPEG,n03445777
929,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_121.JPEG,n03888257
930,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_28610.JPEG,n03417042
931,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_13831.JPEG,n03425413
932,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_16072.JPEG,n01440764
933,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_8160.JPEG,n03888257
934,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1121.JPEG,n02102040
935,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_19720.JPEG,n03000684
936,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_630.JPEG,n02102040
937,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_14162.JPEG,n01440764
938,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_6172.JPEG,n02979186
939,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_4802.JPEG,n03425413
940,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8052.JPEG,n01440764
941,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_9910.JPEG,n02979186
942,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_40711.JPEG,n03028079
943,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_21910.JPEG,n02979186
944,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3530.JPEG,n02102040
945,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_532.JPEG,n03445777
946,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_31721.JPEG,n03000684
947,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_9441.JPEG,n03417042
948,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_17072.JPEG,n03425413
949,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_51680.JPEG,n03394916
950,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_10250.JPEG,n02979186
951,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_7882.JPEG,n03028079
952,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_25680.JPEG,n03028079
953,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_11150.JPEG,n03445777
954,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_28261.JPEG,n03417042
955,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_112802.JPEG,n03028079
956,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_3432.JPEG,n01440764
957,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_18190.JPEG,n02979186
958,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_30141.JPEG,n03000684
959,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_20592.JPEG,n01440764
960,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_10482.JPEG,n01440764
961,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_24502.JPEG,n01440764
962,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_19901.JPEG,n03425413
963,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_8202.JPEG,n03417042
964,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3062.JPEG,n02102040
965,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_20701.JPEG,n02979186
966,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_712.JPEG,n02102040
967,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_46391.JPEG,n03394916
968,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_21910.JPEG,n02979186
969,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_35271.JPEG,n03394916
970,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_10692.JPEG,n03000684
971,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_12620.JPEG,n01440764
