sample_id,label,group_id,wnid,class_name,image_path,split,paper_use,dataset_variant
imagenette160_val_000986,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_25951.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000987,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_3392.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000988,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2402.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000989,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16171.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000990,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_7050.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000991,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16861.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000992,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_672.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000993,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_18321.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000994,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_26780.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000995,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6392.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000996,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17261.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000997,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_10692.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000998,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8140.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_000999,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6220.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001000,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00011170.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001001,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1040.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001002,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_7132.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001003,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_10132.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001004,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_27981.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001005,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_7360.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001006,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16672.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001007,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2350.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001008,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2820.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001009,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_20762.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001010,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17382.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001011,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16460.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001012,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_20081.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001013,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1490.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001014,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_24020.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001015,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_23971.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001016,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6050.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001017,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16242.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001018,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6021.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001019,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_15071.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001020,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_11070.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001021,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_3161.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001022,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14132.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001023,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_4631.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001024,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_33902.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001025,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00007460.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001026,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_10212.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001027,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2102.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001028,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_802.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001029,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6131.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001030,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_29062.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001031,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_9390.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001032,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_32301.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001033,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1000.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001034,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17250.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001035,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_5910.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001036,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1300.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001037,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8241.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001038,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_34132.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001039,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_3952.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001040,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_11821.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001041,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_15691.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001042,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_7460.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001043,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_9182.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001044,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_5970.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001045,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00046651.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001046,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_9942.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001047,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_31000.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001048,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16872.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001049,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2610.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001050,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_5692.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001051,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_4472.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001052,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_24542.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001053,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_10690.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001054,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_4310.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001055,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_410.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001056,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_11552.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001057,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_34171.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001058,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16591.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001059,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13560.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001060,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13920.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001061,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00026061.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001062,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1542.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001063,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8831.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001064,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2562.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001065,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_501.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001066,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16280.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001067,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_34011.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001068,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1790.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001069,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_19862.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001070,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17132.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001071,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_902.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001072,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8502.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001073,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_15980.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001074,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_7881.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001075,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16481.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001076,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_5841.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001077,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_731.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001078,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2472.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001079,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_31890.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001080,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8190.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001081,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8692.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001082,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_18521.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001083,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_15441.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001084,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13352.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001085,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14740.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001086,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2980.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001087,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_34971.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001088,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_272.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001089,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14882.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001090,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_27361.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001091,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2922.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001092,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_15400.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001093,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13071.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001094,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_10200.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001095,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_5230.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001096,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14060.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001097,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_16611.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001098,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17431.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001099,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_23960.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001100,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00045940.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001101,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_19890.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001102,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_28711.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001103,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_502.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001104,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17192.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001105,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_19792.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001106,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_30141.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001107,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_21641.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001108,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_9881.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001109,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_3990.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001110,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14112.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001111,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_7161.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001112,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14502.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001113,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_35201.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001114,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1082.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001115,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_3780.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001116,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_33281.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001117,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00024480.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001118,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_28162.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001119,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6020.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001120,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2541.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001121,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8800.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001122,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_11441.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001123,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_12170.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001124,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_19300.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001125,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_12470.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001126,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_25302.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001127,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00045501.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001128,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_882.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001129,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_19650.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001130,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17182.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001131,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_9452.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001132,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_4001.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001133,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14632.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001134,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_15950.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001135,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_19981.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001136,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6292.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001137,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6710.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001138,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_2961.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001139,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_14022.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001140,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_32191.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001141,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13182.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001142,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_82.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001143,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13510.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001144,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_31982.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001145,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_36420.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001146,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00017801.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001147,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_24620.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001148,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_440.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001149,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_1310.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001150,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6552.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001151,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_3271.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001152,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8411.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001153,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_29462.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001154,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_8220.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001155,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13402.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001156,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6881.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001157,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/ILSVRC2012_val_00004262.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001158,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6640.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001159,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_4081.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001160,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_17162.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001161,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_13270.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001162,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_19211.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001163,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_11122.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001164,491,3,n03000684,chain saw,imagenette2-160/val/n03000684/n03000684_6142.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001165,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_22092.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001166,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_2170.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001167,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_21270.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001168,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_8660.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001169,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_17980.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001170,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_14612.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001171,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_6170.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001172,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_21202.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001173,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_24461.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001174,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_1351.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001175,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_12761.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001176,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_18571.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001177,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_13811.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001178,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_20210.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001179,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_18132.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001180,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_17701.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001181,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_11092.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001182,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_4750.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001183,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_14720.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001184,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_6540.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001185,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_10410.JPEG,val,False,imagenette2-160_proxy
imagenette160_val_001186,571,7,n03425413,gas pump,imagenette2-160/val/n03425413/n03425413_12962.JPEG,val,False,imagenette2-160_proxy
